goods_id,timestamp,shop_id,category,price,image_type,image_width,image_height
3436,2018-05-21 11:33:50.438,134,가방,17500,gif,440,570
3437,2018-05-21 11:34:43.154,95,가방,20000,jpg,280,400
3438,2018-05-21 11:34:43.154,95,슈즈,13000,jpg,280,400
3439,2018-05-21 11:35:04.505,78,비치웨어,27000,gif,300,450
3440,2018-05-21 12:05:13.293,76,슈즈,11900,gif,400,601
3441,2018-05-21 12:05:44.159,46,아우터,65000,gif,420,366
3442,2018-05-21 12:34:02.889,128,바지,62000,jpg,196,218
3443,2018-05-21 12:35:01.354,86,란제리&파자마,4000,gif,500,666
3444,2018-05-21 13:05:59.977,28,원피스,21900,gif,260,378
3445,2018-05-21 13:32:47.037,167,바지,28000,jpg,600,708
3446,2018-05-21 13:33:22.292,148,상의,22500,jpg,372,264
3447,2018-05-21 13:34:25.522,125,원피스,18000,gif,300,400
3448,2018-05-21 13:35:56.693,60,상의,14000,gif,280,385
3449,2018-05-21 14:00:02.754,20,원피스,35000,jpg,331,449
3450,2018-05-21 14:04:04.097,131,비치웨어,28500,gif,421,366
3451,2018-05-21 14:30:02.782,15,상의,37000,jpg,260,360
3452,2018-05-21 14:35:36.269,65,슈즈,39900,gif,270,326
3453,2018-05-21 14:36:08.331,31,바지,24600,gif,252,350
3454,2018-05-21 15:03:16.565,146,스커트,42000,jpg,330,410
3455,2018-05-21 15:04:11.780,123,악세사리,12000,jpg,383,383
3456,2018-05-21 16:02:58.931,160,슈즈,48000,gif,350,480
3457,2018-05-21 16:05:42.736,57,상의,79000,jpg,232,296
3458,2018-05-21 16:34:05.224,128,상의,62000,jpg,198,218
3459,2018-05-21 17:00:03.324,12,아우터,12000,gif,285,342
3460,2018-05-21 17:30:03.871,11,상의,62500,gif,270,360
3461,2018-05-21 17:30:03.871,11,상의,42500,jpg,270,360
3462,2018-05-21 17:30:03.871,11,상의,49000,gif,270,360
3463,2018-05-21 17:30:03.887,23,아우터,41400,jpg,275,350
3464,2018-05-21 17:30:03.887,23,상의,50400,jpg,275,350
3465,2018-05-21 17:33:09.527,163,바지,15800,gif,450,591
3466,2018-05-21 17:35:34.872,83,원피스,37000,gif,320,320
3467,2018-05-21 17:36:20.249,46,바지,37100,gif,420,366
3468,2018-05-21 17:36:29.192,36,상의,37000,jpg,260,330
3469,2018-05-21 17:36:29.192,36,상의,31000,jpg,260,330
3470,2018-05-21 17:36:29.192,36,아우터,72000,gif,260,330
3471,2018-05-21 18:00:02.683,5,스커트,16900,gif,318,350
3472,2018-05-21 18:03:16.517,150,가방,25100,gif,500,360
3473,2018-05-21 18:04:30.053,117,원피스,47800,jpg,280,400
3474,2018-05-21 18:05:13.416,87,비치웨어,54000,jpg,270,405
3475,2018-05-21 18:06:04.145,40,원피스,45900,jpg,370,450
3476,2018-05-21 18:30:02.655,6,악세사리,8000,jpg,230,350
3477,2018-05-21 18:30:02.655,6,원피스,44000,gif,230,350
3478,2018-05-21 18:30:02.655,6,스커트,37000,gif,230,350
3479,2018-05-21 18:30:02.655,6,원피스,29900,gif,230,350
3480,2018-05-21 18:30:02.685,22,아우터,17600,jpg,279,365
3481,2018-05-21 18:31:35.581,185,바지,16500,jpg,300,410
3482,2018-05-21 18:33:43.799,138,바지,19900,gif,240,300
3483,2018-05-21 18:34:16.529,124,바지,18050,jpg,258,320
3484,2018-05-21 18:34:16.529,124,상의,28000,gif,258,320
3485,2018-05-21 18:35:42.224,62,원피스,59000,jpg,282,322
3486,2018-05-21 18:36:00.685,38,바지,29000,jpg,253,325
3487,2018-05-21 18:36:00.685,38,아우터,69000,gif,253,325
3488,2018-05-21 19:00:02.941,22,바지,8500,jpg,279,365
3489,2018-05-21 19:04:56.545,89,가방,25000,jpg,470,595
3490,2018-05-21 19:05:21.149,76,원피스,41900,jpg,400,601
3491,2018-05-21 19:05:49.720,48,아우터,35000,gif,276,396
3492,2018-05-21 19:05:49.720,48,원피스,19500,gif,320,458
3493,2018-05-21 19:06:02.022,32,상의,13800,gif,420,366
3494,2018-05-21 19:06:04.605,28,원피스,19900,gif,260,378
3495,2018-05-21 19:33:44.031,137,상의,12500,jpg,300,370
3496,2018-05-21 19:34:53.814,91,악세사리,5800,jpg,375,500
3497,2018-05-21 19:34:53.814,91,악세사리,5000,jpg,375,500
3498,2018-05-21 19:35:07.426,85,상의,39000,jpg,500,500
3499,2018-05-21 19:35:07.426,85,원피스,33000,jpg,500,500
3500,2018-05-21 19:35:37.267,60,원피스,21000,gif,280,385
3501,2018-05-21 19:35:56.607,34,상의,31500,gif,378,378
3502,2018-05-21 19:35:56.607,34,상의,36900,jpg,378,378
3503,2018-05-21 19:35:56.607,34,아우터,47900,jpg,378,378
3504,2018-05-21 20:00:03.536,10,스커트,28960,gif,297,410
3505,2018-05-21 20:00:03.552,22,가방,15100,jpg,279,365
3506,2018-05-21 20:00:03.552,22,상의,12800,jpg,279,365
3507,2018-05-21 20:00:03.552,22,상의,13500,gif,279,365
3508,2018-05-21 20:05:34.253,63,슈즈,12900,gif,278,372
3509,2018-05-21 21:05:41.767,60,상의,13500,gif,280,385
3510,2018-05-21 21:35:14.693,92,상의,38000,gif,600,800
3511,2018-05-21 21:35:14.693,92,스커트,19000,gif,600,800
3512,2018-05-21 22:04:42.024,101,스커트,19500,gif,600,600
3513,2018-05-21 22:04:42.024,101,상의,18000,jpg,600,600
3514,2018-05-21 22:06:05.656,31,원피스,26500,jpg,252,350
3515,2018-05-21 22:06:05.656,31,상의,25100,jpg,252,350
3516,2018-05-21 22:06:05.656,31,원피스,52100,gif,252,350
3517,2018-05-21 22:33:49.794,136,슈즈,41000,jpg,630,630
3518,2018-05-21 22:33:49.794,136,상의,35000,jpg,630,630
3519,2018-05-21 22:35:37.428,60,란제리&파자마,16000,gif,280,385
3520,2018-05-21 22:35:37.428,60,바지,32000,gif,280,385
3521,2018-05-21 23:03:44.483,136,바지,27000,jpg,630,630
3522,2018-05-21 23:05:57.299,30,원피스,97500,jpg,330,430
3523,2018-05-22 00:05:12.692,73,원피스,44000,jpg,500,724
3524,2018-05-22 02:05:24.852,60,상의,11800,gif,280,385
3525,2018-05-22 02:35:29.115,60,슈즈,27000,gif,280,385
3526,2018-05-22 13:35:13.270,81,바지,31000,jpg,300,436
3527,2018-05-22 15:05:42.414,41,상의,29000,gif,310,400
3528,2018-05-22 18:35:48.978,40,스커트,23900,jpg,370,370
3529,2018-05-22 19:35:45.502,43,상의,23000,gif,365,500
3530,2018-05-22 19:35:45.502,43,원피스,39500,gif,365,500
3531,2018-05-22 19:35:45.502,43,슈즈,23500,jpg,365,500
3532,2018-05-22 19:35:45.502,43,상의,32000,jpg,365,500
3533,2018-05-22 20:05:42.464,43,바지,38000,jpg,365,500
3534,2018-05-22 20:33:27.195,142,가방,28000,jpg,260,320
3535,2018-05-22 21:34:15.458,128,상의,62000,jpg,201,219
3536,2018-05-23 06:03:04.668,151,상의,12000,gif,700,900
3537,2018-05-23 06:33:08.798,149,상의,41900,jpg,280,400
3538,2018-05-23 09:04:18.247,112,원피스,179800,gif,280,340
3539,2018-05-23 09:30:03.885,2,슈즈,28800,jpg,240,330
3540,2018-05-23 09:30:03.915,7,상의,14000,gif,654,846
3541,2018-05-23 09:30:03.926,14,상의,18000,jpg,720,959
3542,2018-05-23 09:30:03.926,14,아우터,35000,gif,720,959
3543,2018-05-23 09:30:27.300,197,원피스,24000,jpg,300,300
3544,2018-05-23 09:30:27.300,197,바지,22800,jpg,300,300
3545,2018-05-23 09:34:36.615,112,원피스,299800,jpg,280,340
3546,2018-05-23 09:35:53.631,63,슈즈,29800,gif,278,372
3547,2018-05-23 09:36:07.618,46,아우터,65500,jpg,420,366
3548,2018-05-23 10:00:02.750,2,슈즈,20800,jpg,240,330
3549,2018-05-23 10:00:02.780,14,상의,29800,gif,400,533
3550,2018-05-23 10:00:02.783,18,상의,24000,jpg,800,600
3551,2018-05-23 10:02:21.624,174,상의,45000,jpg,290,420
3552,2018-05-23 10:04:54.397,88,바지,95000,jpg,360,360
3553,2018-05-23 10:05:32.084,63,슈즈,27800,gif,278,372
3554,2018-05-23 10:30:03.308,8,상의,36900,jpg,320,470
3555,2018-05-23 10:30:03.338,24,원피스,24700,gif,285,430
3556,2018-05-23 10:34:23.173,112,아우터,99800,jpg,280,340
3557,2018-05-23 10:35:35.102,52,바지,26600,gif,320,422
3558,2018-05-23 10:35:35.102,52,원피스,34100,gif,320,422
3559,2018-05-23 11:00:02.823,2,원피스,37800,jpg,240,330
3560,2018-05-23 11:04:24.319,118,상의,30600,gif,760,540
3561,2018-05-23 11:30:03.006,1,상의,57800,gif,283,412
3562,2018-05-23 11:34:13.772,120,원피스,49800,jpg,300,273
3563,2018-05-23 11:34:31.336,104,원피스,13900,gif,255,330
3564,2018-05-23 12:00:02.988,2,비치웨어,34800,gif,240,330
3565,2018-05-23 12:00:02.988,2,비치웨어,38500,gif,240,330
3566,2018-05-23 12:00:02.988,2,비치웨어,29800,jpg,240,330
3567,2018-05-23 12:05:27.498,65,슈즈,36900,jpg,270,326
3568,2018-05-23 12:05:44.986,41,비치웨어,7500,jpg,310,400
3569,2018-05-23 12:05:53.692,27,상의,38000,gif,410,285
3570,2018-05-23 12:05:53.692,27,바지,38000,gif,410,610
3571,2018-05-23 12:30:39.009,194,상의,19900,gif,400,559
3572,2018-05-23 12:34:52.937,96,슈즈,35000,gif,500,686
3573,2018-05-23 14:33:03.606,160,바지,34200,gif,350,480
3574,2018-05-23 14:33:35.972,142,가방,34200,jpg,260,320
3575,2018-05-23 14:33:35.972,142,가방,34200,jpg,260,320
3576,2018-05-23 14:35:30.232,72,가방,48600,jpg,250,300
3577,2018-05-23 14:35:55.922,46,상의,15000,gif,420,366
3578,2018-05-23 15:00:02.803,18,상의,38700,jpg,600,700
3579,2018-05-23 15:00:02.820,23,원피스,55200,jpg,276,350
3580,2018-05-23 15:00:02.820,23,원피스,37000,jpg,276,350
3581,2018-05-23 15:04:51.571,98,스커트,48000,jpg,270,390
3582,2018-05-23 15:04:51.763,96,슈즈,32200,gif,500,686
3583,2018-05-23 15:04:51.763,96,슈즈,39600,gif,500,686
3584,2018-05-23 15:04:51.763,96,슈즈,41400,gif,500,686
3585,2018-05-23 15:04:53.721,93,슈즈,32000,gif,290,420
3586,2018-05-23 15:32:04.441,178,상의,10000,gif,600,600
3587,2018-05-23 15:33:05.410,153,상의,36000,jpg,500,500
3588,2018-05-23 15:34:30.337,110,원피스,37000,jpg,290,217
3589,2018-05-23 16:03:02.915,153,패션소품,36000,jpg,500,500
3590,2018-05-23 16:03:35.918,139,아우터,74000,gif,279,385
3591,2018-05-23 16:03:57.719,132,스커트,58000,jpg,285,365
3592,2018-05-23 16:05:30.158,65,슈즈,30600,jpg,270,326
3593,2018-05-23 16:05:31.104,64,슈즈,43000,jpg,380,505
3594,2018-05-23 16:30:03.110,4,원피스,45000,jpg,500,500
3595,2018-05-23 16:30:03.110,4,스커트,35000,jpg,500,500
3596,2018-05-23 16:30:03.130,18,원피스,66000,jpg,800,600
3597,2018-05-23 16:33:17.419,146,가방,28000,jpg,330,410
3598,2018-05-23 16:34:09.070,125,원피스,22000,gif,300,400
3599,2018-05-23 17:00:03.721,18,원피스,56000,gif,800,600
3600,2018-05-23 17:00:03.721,18,슈즈,39900,jpg,800,600
3601,2018-05-23 17:05:59.681,61,바지,37000,jpg,260,300
3602,2018-05-23 17:05:59.681,61,상의,38000,jpg,260,300
3603,2018-05-23 17:05:59.681,61,상의,24000,jpg,260,300
3604,2018-05-23 17:05:59.746,60,상의,16000,gif,280,385
3605,2018-05-23 17:06:10.676,50,아우터,45000,jpg,380,285
3606,2018-05-23 17:06:22.000,36,바지,43000,jpg,260,330
3607,2018-05-23 17:30:03.832,11,상의,48000,gif,270,360
3608,2018-05-23 17:30:03.832,11,스커트,38000,gif,270,360
3609,2018-05-23 17:30:03.837,12,상의,9500,gif,285,342
3610,2018-05-23 17:30:03.837,12,가방,9800,jpg,285,342
3611,2018-05-23 17:30:03.837,12,피트니스,17000,gif,285,342
3612,2018-05-23 17:30:03.837,12,악세사리,5700,gif,285,342
3613,2018-05-23 17:35:59.775,60,바지,27000,jpg,280,385
3614,2018-05-23 17:36:04.886,55,원피스,8450,gif,285,423
3615,2018-05-23 18:03:24.620,145,원피스,34000,jpg,800,800
3616,2018-05-23 18:03:57.605,134,상의,18500,gif,440,570
3617,2018-05-23 18:03:57.605,134,원피스,43500,jpg,440,570
3618,2018-05-23 18:04:15.543,124,상의,9020,jpg,258,320
3619,2018-05-23 18:04:15.543,124,상의,16000,gif,258,320
3620,2018-05-23 18:04:15.543,124,악세사리,3800,jpg,258,320
3621,2018-05-23 18:04:47.739,100,비치웨어,28800,gif,300,400
3622,2018-05-23 18:04:47.739,100,비치웨어,41600,gif,300,400
3623,2018-05-23 18:05:41.738,60,상의,37950,gif,280,385
3624,2018-05-23 18:30:03.224,22,패션소품,18000,gif,279,365
3625,2018-05-23 18:30:16.739,199,악세사리,119000,jpg,600,600
3626,2018-05-23 18:35:12.774,77,패션소품,20000,jpg,380,380
3627,2018-05-23 18:35:12.774,77,악세사리,9000,gif,380,380
3628,2018-05-23 18:35:19.546,74,상의,10500,gif,300,400
3629,2018-05-23 18:35:42.358,55,바지,8900,gif,285,423
3630,2018-05-23 18:35:42.358,55,바지,8900,gif,285,423
3631,2018-05-23 18:35:48.688,48,아우터,94000,gif,276,396
3632,2018-05-23 18:35:58.211,38,원피스,26000,jpg,253,325
3633,2018-05-23 18:35:58.211,38,바지,19550,gif,253,325
3634,2018-05-23 18:35:58.211,38,원피스,41000,jpg,253,325
3635,2018-05-23 18:35:58.211,38,원피스,36000,jpg,253,325
3636,2018-05-23 19:03:46.105,137,상의,17000,gif,300,370
3637,2018-05-23 19:04:06.696,130,바지,25000,jpg,450,450
3638,2018-05-23 19:06:01.851,29,원피스,39900,gif,280,350
3639,2018-05-23 19:30:03.003,22,악세사리,5500,jpg,279,365
3640,2018-05-23 19:32:04.379,178,상의,10000,gif,600,600
3641,2018-05-23 19:32:36.230,167,상의,13300,jpg,600,708
3642,2018-05-23 19:33:51.302,134,원피스,33000,jpg,440,570
3643,2018-05-23 19:35:49.531,34,아우터,16700,gif,378,378
3644,2018-05-23 19:35:49.531,34,바지,26900,gif,378,378
3645,2018-05-23 19:35:51.237,32,원피스,26800,gif,420,366
3646,2018-05-23 19:35:51.237,32,원피스,25800,gif,420,366
3647,2018-05-23 19:35:51.237,32,원피스,24800,gif,420,366
3648,2018-05-23 19:35:51.237,32,아우터,24800,gif,420,366
3649,2018-05-23 19:35:51.237,32,원피스,24800,gif,420,366
3650,2018-05-23 20:00:02.839,6,원피스,52000,gif,230,350
3651,2018-05-23 20:03:03.775,158,패션소품,21800,gif,560,700
3652,2018-05-23 20:03:03.775,158,바지,61000,gif,450,563
3653,2018-05-23 20:30:03.229,6,상의,19000,gif,230,350
3654,2018-05-23 20:30:03.229,6,악세사리,10000,gif,230,350
3655,2018-05-23 20:30:03.259,22,상의,12300,jpg,279,365
3656,2018-05-23 20:30:03.259,22,원피스,18000,jpg,279,365
3657,2018-05-23 21:04:48.548,89,상의,14000,jpg,470,595
3658,2018-05-23 21:05:44.701,39,원피스,91800,jpg,618,791
3659,2018-05-23 21:05:44.701,39,원피스,134000,jpg,618,791
3660,2018-05-23 21:35:17.483,86,란제리&파자마,26400,gif,500,666
3661,2018-05-23 21:35:31.625,74,상의,5500,gif,300,400
3662,2018-05-23 22:05:45.176,41,상의,11000,jpg,310,400
3663,2018-05-23 22:35:50.162,34,바지,29900,gif,378,378
3664,2018-05-23 23:05:51.886,30,원피스,68000,gif,330,430
3665,2018-05-23 23:05:51.886,30,슈즈,42000,jpg,380,380
3666,2018-05-24 03:02:47.921,162,바지,29500,gif,500,700
3667,2018-05-24 03:02:47.921,162,상의,27000,jpg,500,700
3668,2018-05-24 03:04:16.567,115,상의,39000,jpg,320,240
3669,2018-05-24 04:04:23.811,109,란제리&파자마,9900,gif,420,588
3670,2018-05-24 04:04:23.811,109,란제리&파자마,23000,gif,420,588
3671,2018-05-24 05:03:06.642,151,상의,12800,gif,700,900
3672,2018-05-24 07:00:55.238,191,원피스,184000,gif,476,635
3673,2018-05-24 07:35:51.169,31,상의,27400,jpg,252,350
3674,2018-05-24 07:35:51.169,31,상의,25500,jpg,252,350
3675,2018-05-24 09:30:03.777,3,패션소품,16000,jpg,500,500
3676,2018-05-24 09:30:03.806,14,상의,19000,gif,720,959
3677,2018-05-24 09:30:03.806,14,바지,49000,jpg,400,533
3678,2018-05-24 09:35:26.066,80,원피스,35100,jpg,320,320
3679,2018-05-24 09:35:53.598,63,슈즈,29800,jpg,278,372
3680,2018-05-24 10:00:03.132,7,슈즈,44000,jpg,654,846
3681,2018-05-24 10:00:03.143,14,바지,35000,gif,400,533
3682,2018-05-24 10:00:03.143,14,패션소품,15000,gif,400,533
3683,2018-05-24 10:04:17.940,125,원피스,28000,gif,300,400
3684,2018-05-24 10:05:47.806,63,슈즈,31400,gif,278,372
3685,2018-05-24 10:05:47.806,63,슈즈,31400,gif,278,372
3686,2018-05-24 10:05:47.806,63,슈즈,18800,jpg,278,372
3687,2018-05-24 10:30:02.707,3,스커트,43000,jpg,500,500
3688,2018-05-24 10:30:02.750,19,원피스,18900,gif,380,450
3689,2018-05-24 10:30:02.750,19,원피스,28500,gif,380,450
3690,2018-05-24 10:30:02.750,19,원피스,38000,gif,380,450
3691,2018-05-24 10:33:59.726,131,원피스,17500,gif,421,366
3692,2018-05-24 10:35:38.241,63,슈즈,36800,gif,278,372
3693,2018-05-24 11:00:03.309,12,바지,7000,gif,285,342
3694,2018-05-24 11:00:03.315,17,아우터,14500,gif,316,414
3695,2018-05-24 11:00:03.315,17,상의,30200,gif,316,414
3696,2018-05-24 11:00:03.315,17,바지,15100,gif,316,414
3697,2018-05-24 11:00:03.315,17,상의,25100,jpg,316,414
3698,2018-05-24 11:00:03.321,24,원피스,13900,gif,285,430
3699,2018-05-24 11:00:03.321,24,상의,19800,gif,285,430
3700,2018-05-24 11:00:38.170,195,피트니스,19800,jpg,590,786
3701,2018-05-24 11:04:06.914,129,가방,16020,gif,290,387
3702,2018-05-24 11:30:03.298,1,원피스,59500,gif,283,412
3703,2018-05-24 11:31:38.702,186,상의,126500,gif,500,500
3704,2018-05-24 11:31:38.702,186,바지,72000,gif,500,500
3705,2018-05-24 11:31:38.702,186,비치웨어,34000,gif,500,500
3706,2018-05-24 11:33:29.239,146,아우터,67000,jpg,330,410
3707,2018-05-24 11:35:43.435,64,슈즈,34900,jpg,380,505
3708,2018-05-24 12:00:02.980,2,스커트,22500,jpg,240,330
3709,2018-05-24 12:03:11.232,148,바지,27500,jpg,372,264
3710,2018-05-24 12:32:47.339,166,상의,29000,jpg,340,340
3711,2018-05-24 12:32:47.339,166,스커트,32000,jpg,340,340
3712,2018-05-24 12:35:40.934,57,바지,105000,jpg,232,296
3713,2018-05-24 12:35:41.917,52,상의,28000,gif,320,422
3714,2018-05-24 13:00:02.609,2,상의,17500,jpg,240,330
3715,2018-05-24 13:00:02.609,2,원피스,48500,gif,240,330
3716,2018-05-24 13:00:02.609,2,상의,39000,jpg,240,330
3717,2018-05-24 13:00:02.609,2,상의,80000,jpg,240,330
3718,2018-05-24 13:02:05.720,178,상의,18000,gif,600,600
3719,2018-05-24 13:05:14.072,74,원피스,10500,gif,300,400
3720,2018-05-24 13:05:44.134,46,상의,19800,gif,640,557
3721,2018-05-24 13:32:36.344,171,상의,6600,jpg,273,372
3722,2018-05-24 13:32:36.344,171,아우터,12200,jpg,273,372
3723,2018-05-24 13:32:36.344,171,상의,13600,jpg,273,372
3724,2018-05-24 13:35:56.874,59,슈즈,3000,jpg,320,420
3725,2018-05-24 14:04:02.308,127,악세사리,9000,jpg,285,407
3726,2018-05-24 14:05:42.685,46,원피스,49800,gif,420,366
3727,2018-05-24 14:35:32.025,57,원피스,132000,jpg,232,296
3728,2018-05-24 15:05:46.679,46,악세사리,16000,jpg,640,557
3729,2018-05-24 15:31:55.172,181,바지,21800,gif,397,510
3730,2018-05-24 15:34:43.463,104,바지,15900,gif,255,330
3731,2018-05-24 15:34:55.848,97,원피스,13900,gif,700,1018
3732,2018-05-24 15:36:05.636,31,원피스,44900,jpg,252,350
3733,2018-05-24 16:00:03.243,7,바지,39000,jpg,654,846
3734,2018-05-24 16:01:44.478,182,패션소품,13600,jpg,800,800
3735,2018-05-24 16:04:45.942,94,슈즈,19800,gif,500,650
3736,2018-05-24 16:05:29.675,64,슈즈,39900,jpg,380,505
3737,2018-05-24 16:05:29.675,64,슈즈,34900,jpg,380,505
3738,2018-05-24 16:05:29.675,64,슈즈,19900,jpg,380,505
3739,2018-05-24 16:30:02.597,17,원피스,13900,jpg,316,414
3740,2018-05-24 16:35:32.663,65,슈즈,40900,jpg,270,326
3741,2018-05-24 16:35:32.663,65,슈즈,42900,jpg,270,326
3742,2018-05-24 16:35:32.663,65,슈즈,32900,jpg,270,326
3743,2018-05-24 16:35:52.018,41,상의,18000,gif,310,400
3744,2018-05-24 17:00:02.889,15,아우터,24000,jpg,260,360
3745,2018-05-24 17:00:02.889,15,상의,29800,jpg,260,360
3746,2018-05-24 17:00:41.810,194,원피스,16910,gif,400,559
3747,2018-05-24 17:03:41.150,139,원피스,44000,gif,279,385
3748,2018-05-24 17:05:58.603,46,원피스,39800,gif,640,557
3749,2018-05-24 17:30:04.599,4,원피스,65000,jpg,500,500
3750,2018-05-24 17:30:04.599,4,가방,48000,jpg,500,500
3751,2018-05-24 17:30:04.599,4,원피스,38000,jpg,500,500
3752,2018-05-24 17:30:04.612,12,상의,11500,gif,285,342
3753,2018-05-24 17:30:04.612,12,악세사리,7000,jpg,285,342
3754,2018-05-24 17:30:04.616,15,스커트,34800,jpg,260,360
3755,2018-05-24 17:33:29.980,148,아우터,49800,jpg,372,264
3756,2018-05-24 17:33:50.658,139,원피스,43000,gif,279,385
3757,2018-05-24 17:33:50.658,139,원피스,34000,gif,279,385
3758,2018-05-24 17:34:50.940,103,상의,31000,jpg,500,500
3759,2018-05-24 17:36:05.277,55,바지,8900,jpg,285,423
3760,2018-05-24 17:36:22.156,36,상의,51000,gif,260,330
3761,2018-05-24 17:36:22.156,36,바지,28000,jpg,260,330
3762,2018-05-24 18:00:02.583,11,상의,41000,gif,270,360
3763,2018-05-24 18:00:02.583,11,바지,30000,gif,270,360
3764,2018-05-24 18:00:02.609,22,상의,16600,gif,279,365
3765,2018-05-24 18:00:02.612,26,원피스,54000,jpg,453,288
3766,2018-05-24 18:00:25.619,197,원피스,19200,jpg,300,300
3767,2018-05-24 18:03:19.927,145,바지,43000,jpg,800,800
3768,2018-05-24 18:03:19.927,145,상의,49000,jpg,800,800
3769,2018-05-24 18:03:19.933,144,슈즈,11800,gif,420,320
3770,2018-05-24 18:04:12.082,124,악세사리,5220,gif,258,320
3771,2018-05-24 18:04:12.082,124,악세사리,7600,gif,258,320
3772,2018-05-24 18:04:12.082,124,바지,22610,gif,258,320
3773,2018-05-24 18:04:12.082,124,상의,9500,gif,258,320
3774,2018-05-24 18:04:12.082,124,상의,9500,gif,258,320
3775,2018-05-24 18:04:47.118,93,바지,32000,gif,290,420
3776,2018-05-24 18:05:35.322,61,상의,28000,gif,260,300
3777,2018-05-24 18:05:35.322,61,스커트,32000,jpg,260,300
3778,2018-05-24 18:05:45.041,51,아우터,56000,jpg,400,300
3779,2018-05-24 18:06:00.000,28,스커트,19900,gif,260,378
3780,2018-05-24 18:06:00.000,28,스커트,25560,gif,260,378
3781,2018-05-24 18:06:00.000,28,스커트,17010,gif,260,378
3782,2018-05-24 18:06:00.000,28,상의,11310,gif,260,378
3783,2018-05-24 18:06:00.000,28,바지,20810,gif,260,378
3784,2018-05-24 18:30:03.024,18,상의,38000,gif,800,600
3785,2018-05-24 18:30:03.028,22,스커트,15000,gif,279,365
3786,2018-05-24 18:30:03.028,22,원피스,19000,jpg,279,365
3787,2018-05-24 18:30:03.028,22,스커트,18900,jpg,279,365
3788,2018-05-24 18:30:03.028,22,상의,13100,jpg,279,365
3789,2018-05-24 18:30:03.028,22,바지,15000,jpg,279,365
3790,2018-05-24 18:31:40.801,185,원피스,11300,gif,300,410
3791,2018-05-24 18:33:51.663,137,상의,22000,gif,300,370
3792,2018-05-24 18:34:39.997,103,스커트,29000,jpg,500,500
3793,2018-05-24 18:34:44.390,100,비치웨어,41600,gif,300,400
3794,2018-05-24 18:35:07.020,87,원피스,25800,jpg,270,405
3795,2018-05-24 18:35:48.494,54,상의,40500,gif,390,300
3796,2018-05-24 18:35:58.827,40,원피스,33900,gif,370,450
3797,2018-05-24 18:36:00.297,38,상의,30000,jpg,253,325
3798,2018-05-24 18:36:00.297,38,상의,35100,gif,253,325
3799,2018-05-24 18:36:02.261,37,원피스,47800,gif,290,420
3800,2018-05-24 18:36:03.677,28,아우터,31900,gif,260,378
3801,2018-05-24 18:36:03.677,28,스커트,21900,gif,260,378
3802,2018-05-24 18:36:03.677,28,상의,17910,gif,260,378
3803,2018-05-24 19:00:03.201,6,원피스,27000,gif,230,350
3804,2018-05-24 19:00:03.201,6,원피스,39900,gif,230,350
3805,2018-05-24 19:00:03.201,6,바지,24000,png,230,350
3806,2018-05-24 19:00:03.201,6,바지,25500,gif,230,350
3807,2018-05-24 19:00:03.201,6,상의,29900,gif,230,350
3808,2018-05-24 19:00:03.201,6,상의,13000,gif,230,350
3809,2018-05-24 19:00:03.201,6,바지,29900,gif,230,350
3810,2018-05-24 19:00:03.230,22,바지,18000,jpg,279,365
3811,2018-05-24 19:02:44.744,165,상의,32000,jpg,380,274
3812,2018-05-24 19:03:27.979,141,바지,37000,jpg,450,450
3813,2018-05-24 19:04:40.630,100,비치웨어,41600,gif,300,400
3814,2018-05-24 19:04:43.442,98,스커트,27000,jpg,270,390
3815,2018-05-24 19:05:09.385,76,원피스,19900,gif,400,601
3816,2018-05-24 19:05:09.385,76,원피스,28900,jpg,400,601
3817,2018-05-24 19:05:53.247,32,원피스,24800,gif,420,366
3818,2018-05-24 19:05:54.055,29,상의,25900,jpg,280,350
3819,2018-05-24 19:33:07.556,152,상의,31000,gif,600,800
3820,2018-05-24 19:34:11.147,122,원피스,42500,gif,290,420
3821,2018-05-24 19:35:53.380,34,상의,12200,gif,378,378
3822,2018-05-24 19:35:53.380,34,상의,29800,jpg,378,378
3823,2018-05-24 19:35:53.380,34,아우터,12900,gif,378,378
3824,2018-05-24 20:00:48.547,193,악세사리,6200,jpg,300,300
3825,2018-05-24 20:03:56.209,134,패션소품,17500,gif,440,570
3826,2018-05-24 20:05:07.349,85,아우터,47000,jpg,500,500
3827,2018-05-24 20:05:57.136,34,슈즈,32900,gif,378,378
3828,2018-05-24 20:33:06.169,152,바지,44000,gif,600,800
3829,2018-05-24 20:35:54.681,34,상의,12200,gif,378,378
3830,2018-05-24 21:36:11.681,41,상의,7500,gif,310,400
3831,2018-05-24 21:36:18.655,31,상의,20800,jpg,252,350
3832,2018-05-24 21:36:18.655,31,상의,23600,jpg,252,350
3833,2018-05-24 21:36:18.655,31,상의,36000,jpg,252,350
3834,2018-05-24 21:36:18.655,31,상의,22700,jpg,252,350
3835,2018-05-24 23:05:32.060,60,상의,16000,gif,280,385
3836,2018-05-24 23:05:32.060,60,상의,22000,gif,280,385
3837,2018-05-24 23:35:55.076,30,원피스,57000,gif,330,430
3838,2018-05-24 23:35:55.076,30,슈즈,34000,jpg,380,380
3839,2018-05-25 00:34:15.740,116,비치웨어,19800,jpg,280,400
3840,2018-05-25 01:33:59.536,136,슈즈,27000,jpg,630,630
3841,2018-05-25 02:02:52.073,162,원피스,39800,jpg,500,700
3842,2018-05-25 09:30:04.276,7,상의,29000,gif,654,846
